offer_id,source,url,title,price_amount,price_currency,price_per_m2,area_m2,rooms,city,district,street,lat,lon,posted_at,updated_at
mzn2046390892,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-48m2-mzn2046390892,"Wyspa Spichrzów - ostatnie piętro, dwa poziomy",1259180.0,PLN,26000.0,48.43,2.0,Gdansk,Srodmiescie,Chmielna,54.35035155,18.6558259,,
mzn2046390891,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-48m2-mzn2046390891,"Wyspa Spichrzów - ostatnie piętro, dwa poziomy",1266980.0,PLN,26000.0,48.73,2.0,Gdansk,Srodmiescie,Chmielna,54.35035155,18.6558259,,
mzn2046392341,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-39m2-mzn2046392341,"Apartament inwestycyjny 39,5 m² / blisko centrum",1299999.0,PLN,32911.0,39.5,2.0,Gdansk,Srodmiescie,Chmielna,54.35035155,18.6558259,,
mzn2046289348,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-angielska-grobla-48m2-mzn2046289348,Widokowy apartament w inwestycji Riverview,1424243.0,PLN,29305.0,48.6,2.0,Pomorskie,Gdansk,Angielska,54.729905,18.2072901,,
mzn2046398407,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-wita-stwosza-72m2-mzn2046398407,"Styl, jakość i spokój - 3 pokoje w sercu Oliwy",1870000.0,PLN,25972.0,72.0,3.0,Gdansk,Oliwa,Wita,54.3905163,18.5803656,,
mzn2046426510,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-aleja-rzeczypospolitej-38m2-mzn2046426510,2 Pokoje po remoncie w idealnej lokalizacji,499000.0,PLN,13132.0,38.0,2.0,Gdansk,Przymorze,Aleja,54.391633,18.5996092,,
mzn2046285199,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-cienista-37m2-mzn2046285199,2 POKOJE NA CHEŁMIE/BLISKO KOMUNIKACJI,600000.0,PLN,16000.0,37.5,2.0,Gdansk,Chelm,Cienista,54.335441695,18.621740395,,
mzn2046279684,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-zielony-stok-54m2-mzn2046279684,"Super lokalizacja,przestronne mieszkanie z tarasem",625000.0,PLN,11489.0,54.4,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046421548,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chlodna-46m2-mzn2046421548,Gotowe do wprowadzenia! Widok na Motławę,719000.0,PLN,15363.0,46.8,3.0,Gdansk,Srodmiescie,Chlodna,54.3433553,18.6643838,,
mzn2046278863,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-alfonsa-flisykowskiego-74m2-mzn2046278863,"Przestronne, słoneczne mieszkanie-2 miejsca w hali",888406.0,PLN,11994.0,74.07,4.0,Gdansk,Jasien,Alfonsa,54.3232552,18.5638526,,
mzn2046490993,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-przemyska-98m2-mzn2046490993,słoneczne mieszkanie z dużym balkonem,1219000.0,PLN,12413.0,98.2,4.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046292382,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-daniela-chodowieckiego-81m2-mzn2046292382,Mieszkanie w kamienicy,1270000.0,PLN,15679.0,81.0,3.0,Gdansk,Aniolki,Daniela,54.3628316,18.62783425,,
mzn2046294563,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-jozefa-czyzewskiego-35m2-mzn2046294563,"Oliwa, luksusowy apartament w otulinie lasu",1339000.0,PLN,37911.0,35.32,2.0,Gdansk,Oliwa,Jozefa,54.3731906,18.6468579,,
mzn2046297696,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-barbary-132m2-mzn2046297696,Sąsiedztwo Starego Miasta! Minimalistyczny Loft,2649000.0,PLN,20068.0,132.0,4.0,Gdansk,Srodmiescie,Sw,54.3732816,18.6006758,,
mzn2046280097,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-gen-wladyslawa-andersa-56m2-mzn2046280097,Mieszkanie na sprzedaż - 56 m² - 3 pokoje Jasień Gdańsk,880752.0,PLN,15550.0,56.64,3.0,Gdansk,Jasien,Gen,54.33519039,18.5497284,,
mzn2046282878,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przerobka-bajki-43m2-mzn2046282878,"Mieszkanie 2-pok, blisko tramwaj i plaża",459000.0,PLN,10637.0,43.15,2.0,Gdansk,Przerobka,Bajki,54.3558717,18.6857356,,
mzn2046289840,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-kazimierza-wielkiego-35m2-mzn2046289840,Kawalerka z aneksem sypialnianym i ogródkiem,480000.0,PLN,13559.0,35.4,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046435099,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-piastowska-38m2-mzn2046435099,500 m od morza – idealne pod inwestycję,490000.0,PLN,12895.0,38.0,2.0,Gdansk,Przymorze,Piastowska,54.416023,18.5858833,,
mzn2046272311,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-starogardzka-45m2-mzn2046272311,Przytulne mieszkanie w atrakcyjnej lokalizacji,569000.0,PLN,12588.0,45.2,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046290568,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-matarnia-mjr-mieczyslawa-slabego-59m2-mzn2046290568,"Mieszkanie 59,4 m² w zielonej części Gdańska",593941.0,PLN,9999.0,59.4,3.0,Gdansk,Matarnia,Mjr,54.3897237,18.6950036,,
mzn2046427016,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-dlugie-ogrody-27m2-mzn2046427016,"1 Pokój. Gdańsk Śródmieście, Nowe Budownictwo",620000.0,PLN,22570.0,27.47,3.0,Gdansk,Srodmiescie,Dlugie,54.35035155,18.6558259,,
mzn2046412415,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-wawelska-43m2-mzn2046412415,Funkcjonalne dwa pokoje. Piwnica + hala garażowa,628000.0,PLN,14437.0,43.5,2.0,Gdansk,Chelm,Wawelska,54.3279308,18.6104946,,
mzn2046410598,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-podwale-staromiejskie-60m2-mzn2046410598,3 pokoje z piwnicą w centrum Gdańska,825000.0,PLN,13713.0,60.16,3.0,Gdansk,Srodmiescie,Podwale,54.3557975,18.6465298,,
mzn2046286959,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-czeslawa-milosza-85m2-mzn2046286959,Słoneczne mieszkanie dla rodziny z dziećmi,1390000.0,PLN,16276.0,85.4,4.0,Gdansk,Piecki,Migowo,54.3519218,18.576940399999998,,
mzn2046294367,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-78m2-mzn2046294367,Apartament podzielony na 2 osobne mieszkania,1690000.0,PLN,21455.0,78.77,4.0,Gdansk,Srodmiescie,Angielska,54.35035155,18.6558259,,
mzn2046287978,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-szafarnia-95m2-mzn2046287978,Wyjątkowy apartament na Szafarnii,2930000.0,PLN,30553.0,98.0,4.0,Gdansk,Srodmiescie,Szafarnia,54.35326684,18.65405565,,
mzn2046265318,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-gleboka-40m2-mzn2046265318,2 pokoje z loggią i piwnicą centrum miasta,679000.0,PLN,16765.0,40.5,2.0,Gdansk,Srodmiescie,Gleboka,54.3516928,18.6732457,,
mzn2046468595,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-emilii-plater-77m2-mzn2046468595,"Mieszkanie 4 pokojowe, 5 minut do plaży w Brzeźnie",770517.0,PLN,9900.0,77.83,4.0,Gdansk,Brzezno,Emilii,54.3217594,18.6254966,,
mzn2046276526,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-jana-kilinskiego-91m2-mzn2046276526,3 w 1. Bardzo dobrze zarabiające apartamenty,1990000.0,PLN,21689.0,97.0,4.0,Gdansk,Wrzeszcz,Jana,54.391633,18.5996092,,
mzn2046278307,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-niepolomicka-38m2-mzn2046278307,"2-pokojowe mieszkanie, 38,77 m² – Gdańsk Łostowice",580000.0,PLN,14960.0,38.77,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046267264,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-39m2-mzn2046267264,"Zamieszkaj na kameralnym, nowoczesnym osiedlu",619000.0,PLN,15803.0,39.17,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046267265,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-39m2-mzn2046267265,Zamieszkaj na nowoczesnym osiedlu pośród zieleni,629000.0,PLN,15824.0,39.75,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046273368,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-trubadurow-50m2-mzn2046273368,Kameralne 2 pokojowe mieszkanie-Centrum Wrzeszcza,630000.0,PLN,12460.0,50.56,2.0,Gdansk,Wrzeszcz,Trubadurow,54.3730248,18.627485,,
mzn2046259560,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-budapesztanska-68m2-mzn2046259560,3 pokoje po remoncie z ogródkiem od południaa,1099000.0,PLN,16037.0,68.53,3.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2046279342,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-walowa-86m2-mzn2046279342,Inwestycja w ścisłym centrum- Stare Miasto,1200000.0,PLN,13937.0,86.1,3.0,Gdansk,Srodmiescie,Walowa,54.3569642,18.6607591,,
mzn2046268190,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-antoniego-lendziona-87m2-mzn2046268190,"Wrzeszcz, kamienica, 87 m2, ogromny potencjał",1470000.0,PLN,16864.0,87.17,3.0,Gdansk,Wrzeszcz,Antoniego,54.3360564,18.5387683,,
mzn2046420655,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-sw-wojciech-lipce-zulawska-37m2-mzn2046420655,"Wygodna lokalizacja, PKP i centrum",420000.0,PLN,11138.0,37.71,2.0,Gdansk,Orunia,Sw,54.3732816,18.6006758,,
mzn2046250470,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-swietokrzyska-43m2-mzn2046250470,2 pokoje z loggią CH Kowale blisko autobus tramwaj,569000.0,PLN,13108.0,43.41,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046272312,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-27m2-mzn2046272312,"Doskonała inwestycja, kawalerka blisko plaży",599000.0,PLN,21439.0,27.94,2.0,Gdansk,Przymorze,Obroncow,54.4067012,18.6669686,,
mzn2046261527,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-lancucka-45m2-mzn2046261527,2 POKOJE/BLISKO KOMUNIKACJA MIEJSKA/,620000.0,PLN,13656.0,45.4,2.0,Gdansk,Chelm,Lancucka,54.3323429,18.6026968,,
mzn2046241044,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-stogi-hoza-53m2-mzn2046241044,"Po generalnym remoncie, blisko plaża, komunikacja",694000.0,PLN,12982.0,53.46,3.0,Gdansk,Stogi,Hoza,54.3599844,18.7126606,,
mzn2046391926,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-na-zaspe-88m2-mzn2046391926,3 pok. z kuchnią Gdańsk Nowy Port,749000.0,PLN,8463.0,88.5,3.0,Gdansk,Nowy,Port,54.4012178,18.662687249999998,,
mzn2046253333,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-sztormowa-52m2-mzn2046253333,3 pokoje Żabianka w 4 piętrowym bloku,788474.0,PLN,14990.0,52.6,3.0,Gdansk,Zabianka,Wejhera,54.420626420000005,18.58337421,,
mzn2046252707,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-32m2-mzn2046252707,CHLEBOVA - 2-pokoje nad Motławą | ul. Stępkarska,830000.0,PLN,25744.0,32.24,2.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
mzn2046256028,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-boleslawa-lesmiana-32m2-mzn2046256028,"Nowe, ustawne 2 pokoje osiedle Garnizon",850000.0,PLN,26562.0,32.0,2.0,Gdansk,Wrzeszcz,Boleslawa,54.3820923,18.5889794,,
mzn2046250098,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-ostrolecka-82m2-mzn2046250098,Doskonale mieszkanie dla rodziny,999000.0,PLN,12094.0,82.6,4.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046289329,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-karola-chodkiewicza-99m2-mzn2046289329,Gdańsk Brzeźno! ul. Chodkiewicza,1149000.0,PLN,11502.0,99.9,4.0,Gdansk,Brzezno,Karola,54.3727577,18.6070158,,
mzn2046293038,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-elizy-orzeszkowej-54m2-mzn2046293038,Mieszkanie w stanie deweloperskim | Gdańsk Aniołki,1167000.0,PLN,21611.0,54.0,3.0,Gdansk,Aniolki,Elizy,54.3363895,18.6293397,,
mzn2046278003,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-barbary-94m2-mzn2046278003,Dwa apartamenty po 47m2 Św Barbary centrum Gdańska,1840000.0,PLN,19403.0,98.0,4.0,Gdansk,Srodmiescie,Sw,54.3732816,18.6006758,,
mzn2046261528,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-prezydenta-lecha-kaczynskiego-72m2-mzn2046261528,Apartament z widokiem na morze i park Reagana,1849000.0,PLN,25648.0,72.09,4.0,Gdansk,Przymorze,Prezydenta,54.40754,18.59646325,,
mzn2046237378,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-szeroka-90m2-mzn2046237378,Dwustronny apartament w sercu Gdańska,2050000.0,PLN,22565.0,90.85,2.0,Gdansk,Srodmiescie,Szeroka,54.35035155,18.6558259,,
mzn2046284520,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-30m2-mzn2046284520,Gdańsk Przymorze | 30 m² | Parter | Blisko morza,399000.0,PLN,13300.0,30.0,3.0,Gdansk,Przymorze,Obroncow,54.4067012,18.6669686,,
mzn2046287533,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-witolda-grabowskiego-49m2-mzn2046287533,Mieszkanie na sprzedaż - 49 m² - 2 pokoje Chełm Gdańsk,559000.0,PLN,11270.0,49.6,2.0,Gdansk,Chelm,Witolda,54.3692141,18.7036872,,
mzn2046451223,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-kozacza-gora-35m2-mzn2046451223,Przytulne mieszkanie w otulinie lasu | 35 m²,620000.0,PLN,17714.0,35.0,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046227005,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-uranowa-48m2-mzn2046227005,3-pokojowe mieszkanie z pięknym widokiem,620000.0,PLN,12705.0,48.8,3.0,Gdansk,Orunia,Gorna,54.347549,18.641673,,
mzn2046299698,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-zielony-stok-56m2-mzn2046299698,Komfortowe 2 pokoje + duży taras | Blisko centrum,699000.0,PLN,12438.0,56.2,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046226104,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-wincentego-witosa-63m2-mzn2046226104,"3 pokoje, Gdańsk Chełm Niski blok",720000.0,PLN,11356.0,63.4,3.0,Gdansk,Chelm,Wincentego,54.335441695,18.621740395,,
mzn2046240850,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-opacka-62m2-mzn2046240850,Mieszkanie inwestycyjne! Gdańsk ul. Opacka,1440000.0,PLN,23077.0,62.4,3.0,Gdansk,Oliwa,Opacka,54.4100946,18.5554308,,
mzn2046214211,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-65m2-mzn2046214211,Prestiż z widokiem na Motławę i stare miasto,3000000.0,PLN,46154.0,65.0,3.0,Gdansk,Srodmiescie,Chmielna,54.35035155,18.6558259,,
mzn2046237436,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-stanislawa-lema-29m2-mzn2046237436,Kawalerka w centrum Moreny - idealna na start,499000.0,PLN,16667.0,29.94,3.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2046264980,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-koralowa-45m2-mzn2046264980,"Ustawne 3 pokoje z balkonem, Orunia Górna",599000.0,PLN,13311.0,45.0,3.0,Gdansk,Orunia,Gorna,54.347549,18.641673,,
mzn2046285693,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-plocka-56m2-mzn2046285693,3 pokoje dla rodziny w spokojnej okolicy,649000.0,PLN,11462.0,56.62,3.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046258831,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-olimpijska-63m2-mzn2046258831,3 pokoje I duży balkon I 63 m2,2649000.0,PLN,10302.0,257.13,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046392651,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-bernarda-filarskiego-40m2-mzn2046392651,Mieszkanie 2 pok.od zachodu. Blisko morze. Cesja,720000.0,PLN,17738.0,40.59,2.0,Gdansk,Brzezno,Bernarda,54.3943388,18.4976353,,
mzn2046392469,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-ducha-37m2-mzn2046392469,Apartament na Starówce z Widokiem na Katedrę,1050000.0,PLN,28302.0,37.1,2.0,Gdansk,Srodmiescie,Sw,54.3732816,18.6006758,,
mzn2046237692,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-jacka-malczewskiego-147m2-mzn2046237692,"Unikatowe, wyjątkowe wnętrze o powierzchni domu",1700000.0,PLN,11565.0,147.0,2.0,Gdansk,Siedlce,Jacka,54.34931541,18.619122505,,
mzn2046183249,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-jana-i-macieja-kilarskich-83m2-mzn2046183249,4 pokoje - Oliwa dla rodziny,1900000.0,PLN,22834.0,83.21,4.0,Gdansk,Oliwa,Jana,54.391633,18.5996092,,
mzn2046270988,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-129m2-mzn2046270988,Apartament na najwyższym piętrze niedaleko morza,2631643.0,PLN,20268.0,129.84,3.0,Gdansk,Wrzeszcz,,54.379389950000004,18.60313655,,
mzn2046280277,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-antoniego-abrahama-41m2-mzn2046280277,2-pokojowe mieszkanie z balkonem Gdańsk Oliwa,570000.0,PLN,13902.0,41.0,2.0,Gdansk,Oliwa,Antoniego,54.3360564,18.5387683,,
mzn2046266303,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-gospody-42m2-mzn2046266303,2 pokoje/ Duża LOGGIA/ Żabianka/ SKM/ MORZE,610000.0,PLN,14387.0,42.4,2.0,Gdansk,Zabianka,Wejhera,54.420626420000005,18.58337421,,
mzn2046290827,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-73m2-mzn2046290827,4 pokoje na Zaspie,1249000.0,PLN,16901.0,73.9,4.0,Gdansk,Zaspa,Aleja,54.39645835,18.605411150000002,,
mzn2046294145,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-dolna-brama-64m2-mzn2046294145,Mieszkanie z widokiem na Motławę!!! Gdańsk,1300000.0,PLN,20130.0,64.58,3.0,Gdansk,Srodmiescie,Dolna,54.3434728,18.6603946,,
mzn2046271091,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-70m2-mzn2046271091,Nowoczesne mieszkanie niedaleko plaży w Brzeźnie,1347425.0,PLN,19243.0,70.02,3.0,Gdansk,Wrzeszcz,,54.379389950000004,18.60313655,,
mzn2046141245,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-36m2-mzn2046141245,Granaria/Wyspa Spichrzów/widok na Motławę,1499000.0,PLN,41639.0,36.0,2.0,Gdansk,Srodmiescie,Chmielna,54.35035155,18.6558259,,
mzn2046207600,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-gdanska-67m2-mzn2046207600,3-pokojowe mieszkanie z balkonem w Brzeźnie,1649000.0,PLN,24612.0,67.0,3.0,Gdansk,Brzezno,Gdanska,54.3508058,18.6510409,,
mzn2046434642,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-93m2-mzn2046434642,Solmarina | Sobieszewo | Miejsce cumownicze,3300000.0,PLN,35204.0,93.74,2.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2046253889,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-grunwaldzka-50m2-mzn2046253889,2 pokoje w doskonałej lokalizacji,559000.0,PLN,10987.0,50.88,2.0,Gdansk,Wrzeszcz,Grunwaldzka,54.4128452,18.5677463,,
mzn2046238507,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-rybaki-gorne-24m2-mzn2046238507,Kawalerka w inwestycji AURA,579000.0,PLN,24125.0,24.0,2.0,Gdansk,Srodmiescie,Rybaki,54.35035155,18.6558259,,
mzn2046141922,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-prof-jozefa-wieckowskiego-60m2-mzn2046141922,3 pokoje Więckowskiego Gdańsk Chełm,695000.0,PLN,11583.0,60.0,3.0,Gdansk,Chelm,Prof,54.3836134,18.5805733,,
mzn2046426162,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-chlopska-19m2-mzn2046426162,Świetna inwestycja 15 minut od morza,399000.0,PLN,21000.0,19.0,3.0,Gdansk,Przymorze,Chlopska,54.4199965,18.5840178,,
mzn2046287949,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-lamana-36m2-mzn2046287949,500 m do plaży I 2 pokoje I Inwestycja,499000.0,PLN,13649.0,36.56,2.0,Gdansk,Brzezno,Lamana,54.4045806,18.63265165,,
mzn2046121221,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-sloneczna-dolina-46m2-mzn2046121221,Przytulne 2 pokoje z balkonem i widokiem na zieleń,609000.0,PLN,12985.0,46.9,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046111955,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-topazowa-61m2-mzn2046111955,3-pokojowe mieszkanie z balkonem i komórką lokator,754000.0,PLN,12316.0,61.22,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046288431,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-panienska-37m2-mzn2046288431,2 pokoje blisko Starego Miasta! Wysoki standard,775000.0,PLN,20422.0,37.95,2.0,Gdansk,Srodmiescie,Panienska,54.35035155,18.6558259,,
mzn2046280026,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-podwale-staromiejskie-147m2-mzn2046280026,Przestronne mieszkanie w sercu Gdańska,2390000.0,PLN,16258.0,147.0,3.0,Gdansk,Srodmiescie,Podwale,54.3557975,18.6465298,,
mzn2046294008,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-aleja-grunwaldzka-17m2-mzn2046294008,"Kawalerka po remoncie, obok SKM",399000.0,PLN,23471.0,17.0,2.0,Gdansk,Zabianka,Wejhera,54.420626420000005,18.58337421,,
mzn2046112386,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-hokejowa-36m2-mzn2046112386,2 NOWE POKOJE/PARKING/ZIELEŃ,500000.0,PLN,13858.0,36.08,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2045958138,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-walecznych-50m2-mzn2045958138,Piękne 2 pokoje z balkonem 450 m od plaży,829000.0,PLN,16514.0,50.2,2.0,Gdansk,Brzezno,Walecznych,54.4045806,18.63265165,,
mzn2046266512,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-60m2-mzn2046266512,"Przestronne 3pok. z dużym balkonem, od południa",870000.0,PLN,14330.0,60.71,3.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2046062756,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-pagorkowa-100m2-mzn2046062756,Loft na Morenie,1099000.0,PLN,10943.0,100.43,4.0,Gdansk,Piecki,Migowo,54.3519218,18.576940399999998,,
